report_edition,report_year,institution_unitid,campus_id,campus,category,category_label,family,geography,count,raw_value,status,pdf_page,printed_page,source_line,source_url,source_sha256,source_reported_total,source_unfounded,source_note
2026,2024,234076,234076001,Charlottesville,burglary,burglary,criminal_offenses,residential,5,5,reported_numeric,113,106,45,https://cleryact.virginia.edu/sites/cleryact/files/2026-09/UVA_Annual_Fire_Safety_Security_Report_2026_FINAL.pdf#page=113,a8f39155d2dec776fd6690ee92813a47ecac10836169ad7a80f2faff07f34641,17,0,"Original official PDF independently extracted and visually checked. Explicit branch-geography notes establish dashes as inapplicable, not observed zero."
2026,2024,234076,234076001,Charlottesville,burglary,burglary,criminal_offenses,oncampus,13,13,reported_numeric,113,106,45,https://cleryact.virginia.edu/sites/cleryact/files/2026-09/UVA_Annual_Fire_Safety_Security_Report_2026_FINAL.pdf#page=113,a8f39155d2dec776fd6690ee92813a47ecac10836169ad7a80f2faff07f34641,17,0,"Original official PDF independently extracted and visually checked. Explicit branch-geography notes establish dashes as inapplicable, not observed zero."
2026,2024,234076,234076001,Charlottesville,burglary,burglary,criminal_offenses,noncampus,4,4,reported_numeric,113,106,45,https://cleryact.virginia.edu/sites/cleryact/files/2026-09/UVA_Annual_Fire_Safety_Security_Report_2026_FINAL.pdf#page=113,a8f39155d2dec776fd6690ee92813a47ecac10836169ad7a80f2faff07f34641,17,0,"Original official PDF independently extracted and visually checked. Explicit branch-geography notes establish dashes as inapplicable, not observed zero."
2026,2024,234076,234076001,Charlottesville,burglary,burglary,criminal_offenses,publicproperty,0,0,reported_numeric,113,106,45,https://cleryact.virginia.edu/sites/cleryact/files/2026-09/UVA_Annual_Fire_Safety_Security_Report_2026_FINAL.pdf#page=113,a8f39155d2dec776fd6690ee92813a47ecac10836169ad7a80f2faff07f34641,17,0,"Original official PDF independently extracted and visually checked. Explicit branch-geography notes establish dashes as inapplicable, not observed zero."
2026,2023,234076,234076001,Charlottesville,burglary,burglary,criminal_offenses,residential,2,2,reported_numeric,113,106,45,https://cleryact.virginia.edu/sites/cleryact/files/2026-09/UVA_Annual_Fire_Safety_Security_Report_2026_FINAL.pdf#page=113,a8f39155d2dec776fd6690ee92813a47ecac10836169ad7a80f2faff07f34641,19,0,"Original official PDF independently extracted and visually checked. Explicit branch-geography notes establish dashes as inapplicable, not observed zero."
2026,2023,234076,234076001,Charlottesville,burglary,burglary,criminal_offenses,oncampus,13,13,reported_numeric,113,106,45,https://cleryact.virginia.edu/sites/cleryact/files/2026-09/UVA_Annual_Fire_Safety_Security_Report_2026_FINAL.pdf#page=113,a8f39155d2dec776fd6690ee92813a47ecac10836169ad7a80f2faff07f34641,19,0,"Original official PDF independently extracted and visually checked. Explicit branch-geography notes establish dashes as inapplicable, not observed zero."
2026,2023,234076,234076001,Charlottesville,burglary,burglary,criminal_offenses,noncampus,6,6,reported_numeric,113,106,45,https://cleryact.virginia.edu/sites/cleryact/files/2026-09/UVA_Annual_Fire_Safety_Security_Report_2026_FINAL.pdf#page=113,a8f39155d2dec776fd6690ee92813a47ecac10836169ad7a80f2faff07f34641,19,0,"Original official PDF independently extracted and visually checked. Explicit branch-geography notes establish dashes as inapplicable, not observed zero."
2026,2023,234076,234076001,Charlottesville,burglary,burglary,criminal_offenses,publicproperty,0,0,reported_numeric,113,106,45,https://cleryact.virginia.edu/sites/cleryact/files/2026-09/UVA_Annual_Fire_Safety_Security_Report_2026_FINAL.pdf#page=113,a8f39155d2dec776fd6690ee92813a47ecac10836169ad7a80f2faff07f34641,19,0,"Original official PDF independently extracted and visually checked. Explicit branch-geography notes establish dashes as inapplicable, not observed zero."
2026,2025,234076,234076001,Charlottesville,motor_vehicle_theft,motor vehicle theft,criminal_offenses,residential,3,3,reported_numeric,113,106,48,https://cleryact.virginia.edu/sites/cleryact/files/2026-09/UVA_Annual_Fire_Safety_Security_Report_2026_FINAL.pdf#page=113,a8f39155d2dec776fd6690ee92813a47ecac10836169ad7a80f2faff07f34641,117,0,"Original official PDF independently extracted and visually checked. Explicit branch-geography notes establish dashes as inapplicable, not observed zero."
2026,2025,234076,234076001,Charlottesville,motor_vehicle_theft,motor vehicle theft,criminal_offenses,oncampus,114,114,reported_numeric,113,106,48,https://cleryact.virginia.edu/sites/cleryact/files/2026-09/UVA_Annual_Fire_Safety_Security_Report_2026_FINAL.pdf#page=113,a8f39155d2dec776fd6690ee92813a47ecac10836169ad7a80f2faff07f34641,117,0,"Original official PDF independently extracted and visually checked. Explicit branch-geography notes establish dashes as inapplicable, not observed zero."
2026,2025,234076,234076001,Charlottesville,motor_vehicle_theft,motor vehicle theft,criminal_offenses,noncampus,1,1,reported_numeric,113,106,48,https://cleryact.virginia.edu/sites/cleryact/files/2026-09/UVA_Annual_Fire_Safety_Security_Report_2026_FINAL.pdf#page=113,a8f39155d2dec776fd6690ee92813a47ecac10836169ad7a80f2faff07f34641,117,0,"Original official PDF independently extracted and visually checked. Explicit branch-geography notes establish dashes as inapplicable, not observed zero."
2026,2025,234076,234076001,Charlottesville,motor_vehicle_theft,motor vehicle theft,criminal_offenses,publicproperty,2,2,reported_numeric,113,106,48,https://cleryact.virginia.edu/sites/cleryact/files/2026-09/UVA_Annual_Fire_Safety_Security_Report_2026_FINAL.pdf#page=113,a8f39155d2dec776fd6690ee92813a47ecac10836169ad7a80f2faff07f34641,117,0,"Original official PDF independently extracted and visually checked. Explicit branch-geography notes establish dashes as inapplicable, not observed zero."
2026,2024,234076,234076001,Charlottesville,motor_vehicle_theft,motor vehicle theft,criminal_offenses,residential,1,1,reported_numeric,113,106,48,https://cleryact.virginia.edu/sites/cleryact/files/2026-09/UVA_Annual_Fire_Safety_Security_Report_2026_FINAL.pdf#page=113,a8f39155d2dec776fd6690ee92813a47ecac10836169ad7a80f2faff07f34641,126,2,"Original official PDF independently extracted and visually checked. Explicit branch-geography notes establish dashes as inapplicable, not observed zero."
2026,2024,234076,234076001,Charlottesville,motor_vehicle_theft,motor vehicle theft,criminal_offenses,oncampus,126,126,reported_numeric,113,106,48,https://cleryact.virginia.edu/sites/cleryact/files/2026-09/UVA_Annual_Fire_Safety_Security_Report_2026_FINAL.pdf#page=113,a8f39155d2dec776fd6690ee92813a47ecac10836169ad7a80f2faff07f34641,126,2,"Original official PDF independently extracted and visually checked. Explicit branch-geography notes establish dashes as inapplicable, not observed zero."
2026,2024,234076,234076001,Charlottesville,motor_vehicle_theft,motor vehicle theft,criminal_offenses,noncampus,0,0,reported_numeric,113,106,48,https://cleryact.virginia.edu/sites/cleryact/files/2026-09/UVA_Annual_Fire_Safety_Security_Report_2026_FINAL.pdf#page=113,a8f39155d2dec776fd6690ee92813a47ecac10836169ad7a80f2faff07f34641,126,2,"Original official PDF independently extracted and visually checked. Explicit branch-geography notes establish dashes as inapplicable, not observed zero."
2026,2024,234076,234076001,Charlottesville,motor_vehicle_theft,motor vehicle theft,criminal_offenses,publicproperty,0,0,reported_numeric,113,106,48,https://cleryact.virginia.edu/sites/cleryact/files/2026-09/UVA_Annual_Fire_Safety_Security_Report_2026_FINAL.pdf#page=113,a8f39155d2dec776fd6690ee92813a47ecac10836169ad7a80f2faff07f34641,126,2,"Original official PDF independently extracted and visually checked. Explicit branch-geography notes establish dashes as inapplicable, not observed zero."
2026,2023,234076,234076001,Charlottesville,motor_vehicle_theft,motor vehicle theft,criminal_offenses,residential,4,4,reported_numeric,113,106,48,https://cleryact.virginia.edu/sites/cleryact/files/2026-09/UVA_Annual_Fire_Safety_Security_Report_2026_FINAL.pdf#page=113,a8f39155d2dec776fd6690ee92813a47ecac10836169ad7a80f2faff07f34641,86,0,"Original official PDF independently extracted and visually checked. Explicit branch-geography notes establish dashes as inapplicable, not observed zero."
2026,2023,234076,234076001,Charlottesville,motor_vehicle_theft,motor vehicle theft,criminal_offenses,oncampus,84,84,reported_numeric,113,106,48,https://cleryact.virginia.edu/sites/cleryact/files/2026-09/UVA_Annual_Fire_Safety_Security_Report_2026_FINAL.pdf#page=113,a8f39155d2dec776fd6690ee92813a47ecac10836169ad7a80f2faff07f34641,86,0,"Original official PDF independently extracted and visually checked. Explicit branch-geography notes establish dashes as inapplicable, not observed zero."
2026,2023,234076,234076001,Charlottesville,motor_vehicle_theft,motor vehicle theft,criminal_offenses,noncampus,1,1,reported_numeric,113,106,48,https://cleryact.virginia.edu/sites/cleryact/files/2026-09/UVA_Annual_Fire_Safety_Security_Report_2026_FINAL.pdf#page=113,a8f39155d2dec776fd6690ee92813a47ecac10836169ad7a80f2faff07f34641,86,0,"Original official PDF independently extracted and visually checked. Explicit branch-geography notes establish dashes as inapplicable, not observed zero."
2026,2023,234076,234076001,Charlottesville,motor_vehicle_theft,motor vehicle theft,criminal_offenses,publicproperty,1,1,reported_numeric,113,106,48,https://cleryact.virginia.edu/sites/cleryact/files/2026-09/UVA_Annual_Fire_Safety_Security_Report_2026_FINAL.pdf#page=113,a8f39155d2dec776fd6690ee92813a47ecac10836169ad7a80f2faff07f34641,86,0,"Original official PDF independently extracted and visually checked. Explicit branch-geography notes establish dashes as inapplicable, not observed zero."
2026,2025,234076,234076001,Charlottesville,arson,arson,criminal_offenses,residential,0,0,reported_numeric,113,106,50,https://cleryact.virginia.edu/sites/cleryact/files/2026-09/UVA_Annual_Fire_Safety_Security_Report_2026_FINAL.pdf#page=113,a8f39155d2dec776fd6690ee92813a47ecac10836169ad7a80f2faff07f34641,0,0,"Original official PDF independently extracted and visually checked. Explicit branch-geography notes establish dashes as inapplicable, not observed zero."
2026,2025,234076,234076001,Charlottesville,arson,arson,criminal_offenses,oncampus,0,0,reported_numeric,113,106,50,https://cleryact.virginia.edu/sites/cleryact/files/2026-09/UVA_Annual_Fire_Safety_Security_Report_2026_FINAL.pdf#page=113,a8f39155d2dec776fd6690ee92813a47ecac10836169ad7a80f2faff07f34641,0,0,"Original official PDF independently extracted and visually checked. Explicit branch-geography notes establish dashes as inapplicable, not observed zero."
2026,2025,234076,234076001,Charlottesville,arson,arson,criminal_offenses,noncampus,0,0,reported_numeric,113,106,50,https://cleryact.virginia.edu/sites/cleryact/files/2026-09/UVA_Annual_Fire_Safety_Security_Report_2026_FINAL.pdf#page=113,a8f39155d2dec776fd6690ee92813a47ecac10836169ad7a80f2faff07f34641,0,0,"Original official PDF independently extracted and visually checked. Explicit branch-geography notes establish dashes as inapplicable, not observed zero."
2026,2025,234076,234076001,Charlottesville,arson,arson,criminal_offenses,publicproperty,0,0,reported_numeric,113,106,50,https://cleryact.virginia.edu/sites/cleryact/files/2026-09/UVA_Annual_Fire_Safety_Security_Report_2026_FINAL.pdf#page=113,a8f39155d2dec776fd6690ee92813a47ecac10836169ad7a80f2faff07f34641,0,0,"Original official PDF independently extracted and visually checked. Explicit branch-geography notes establish dashes as inapplicable, not observed zero."
2026,2024,234076,234076001,Charlottesville,arson,arson,criminal_offenses,residential,0,0,reported_numeric,113,106,50,https://cleryact.virginia.edu/sites/cleryact/files/2026-09/UVA_Annual_Fire_Safety_Security_Report_2026_FINAL.pdf#page=113,a8f39155d2dec776fd6690ee92813a47ecac10836169ad7a80f2faff07f34641,1,0,"Original official PDF independently extracted and visually checked. Explicit branch-geography notes establish dashes as inapplicable, not observed zero."
2026,2024,234076,234076001,Charlottesville,arson,arson,criminal_offenses,oncampus,1,1,reported_numeric,113,106,50,https://cleryact.virginia.edu/sites/cleryact/files/2026-09/UVA_Annual_Fire_Safety_Security_Report_2026_FINAL.pdf#page=113,a8f39155d2dec776fd6690ee92813a47ecac10836169ad7a80f2faff07f34641,1,0,"Original official PDF independently extracted and visually checked. Explicit branch-geography notes establish dashes as inapplicable, not observed zero."
2026,2024,234076,234076001,Charlottesville,arson,arson,criminal_offenses,noncampus,0,0,reported_numeric,113,106,50,https://cleryact.virginia.edu/sites/cleryact/files/2026-09/UVA_Annual_Fire_Safety_Security_Report_2026_FINAL.pdf#page=113,a8f39155d2dec776fd6690ee92813a47ecac10836169ad7a80f2faff07f34641,1,0,"Original official PDF independently extracted and visually checked. Explicit branch-geography notes establish dashes as inapplicable, not observed zero."
2026,2024,234076,234076001,Charlottesville,arson,arson,criminal_offenses,publicproperty,0,0,reported_numeric,113,106,50,https://cleryact.virginia.edu/sites/cleryact/files/2026-09/UVA_Annual_Fire_Safety_Security_Report_2026_FINAL.pdf#page=113,a8f39155d2dec776fd6690ee92813a47ecac10836169ad7a80f2faff07f34641,1,0,"Original official PDF independently extracted and visually checked. Explicit branch-geography notes establish dashes as inapplicable, not observed zero."
2026,2023,234076,234076001,Charlottesville,arson,arson,criminal_offenses,residential,0,0,reported_numeric,113,106,50,https://cleryact.virginia.edu/sites/cleryact/files/2026-09/UVA_Annual_Fire_Safety_Security_Report_2026_FINAL.pdf#page=113,a8f39155d2dec776fd6690ee92813a47ecac10836169ad7a80f2faff07f34641,2,0,"Original official PDF independently extracted and visually checked. Explicit branch-geography notes establish dashes as inapplicable, not observed zero."
2026,2023,234076,234076001,Charlottesville,arson,arson,criminal_offenses,oncampus,2,2,reported_numeric,113,106,50,https://cleryact.virginia.edu/sites/cleryact/files/2026-09/UVA_Annual_Fire_Safety_Security_Report_2026_FINAL.pdf#page=113,a8f39155d2dec776fd6690ee92813a47ecac10836169ad7a80f2faff07f34641,2,0,"Original official PDF independently extracted and visually checked. Explicit branch-geography notes establish dashes as inapplicable, not observed zero."
2026,2023,234076,234076001,Charlottesville,arson,arson,criminal_offenses,noncampus,0,0,reported_numeric,113,106,50,https://cleryact.virginia.edu/sites/cleryact/files/2026-09/UVA_Annual_Fire_Safety_Security_Report_2026_FINAL.pdf#page=113,a8f39155d2dec776fd6690ee92813a47ecac10836169ad7a80f2faff07f34641,2,0,"Original official PDF independently extracted and visually checked. Explicit branch-geography notes establish dashes as inapplicable, not observed zero."
2026,2023,234076,234076001,Charlottesville,arson,arson,criminal_offenses,publicproperty,0,0,reported_numeric,113,106,50,https://cleryact.virginia.edu/sites/cleryact/files/2026-09/UVA_Annual_Fire_Safety_Security_Report_2026_FINAL.pdf#page=113,a8f39155d2dec776fd6690ee92813a47ecac10836169ad7a80f2faff07f34641,2,0,"Original official PDF independently extracted and visually checked. Explicit branch-geography notes establish dashes as inapplicable, not observed zero."
2026,2025,234076,234076001,Charlottesville,dating_violence,dating violence,vawa,residential,6,6,reported_numeric,113,106,55,https://cleryact.virginia.edu/sites/cleryact/files/2026-09/UVA_Annual_Fire_Safety_Security_Report_2026_FINAL.pdf#page=113,a8f39155d2dec776fd6690ee92813a47ecac10836169ad7a80f2faff07f34641,15,1,"Original official PDF independently extracted and visually checked. Explicit branch-geography notes establish dashes as inapplicable, not observed zero."
2026,2025,234076,234076001,Charlottesville,dating_violence,dating violence,vawa,oncampus,12,12,reported_numeric,113,106,55,https://cleryact.virginia.edu/sites/cleryact/files/2026-09/UVA_Annual_Fire_Safety_Security_Report_2026_FINAL.pdf#page=113,a8f39155d2dec776fd6690ee92813a47ecac10836169ad7a80f2faff07f34641,15,1,"Original official PDF independently extracted and visually checked. Explicit branch-geography notes establish dashes as inapplicable, not observed zero."
2026,2025,234076,234076001,Charlottesville,dating_violence,dating violence,vawa,noncampus,2,2,reported_numeric,113,106,55,https://cleryact.virginia.edu/sites/cleryact/files/2026-09/UVA_Annual_Fire_Safety_Security_Report_2026_FINAL.pdf#page=113,a8f39155d2dec776fd6690ee92813a47ecac10836169ad7a80f2faff07f34641,15,1,"Original official PDF independently extracted and visually checked. Explicit branch-geography notes establish dashes as inapplicable, not observed zero."
2026,2025,234076,234076001,Charlottesville,dating_violence,dating violence,vawa,publicproperty,1,1,reported_numeric,113,106,55,https://cleryact.virginia.edu/sites/cleryact/files/2026-09/UVA_Annual_Fire_Safety_Security_Report_2026_FINAL.pdf#page=113,a8f39155d2dec776fd6690ee92813a47ecac10836169ad7a80f2faff07f34641,15,1,"Original official PDF independently extracted and visually checked. Explicit branch-geography notes establish dashes as inapplicable, not observed zero."
2026,2024,234076,234076001,Charlottesville,dating_violence,dating violence,vawa,residential,8,8,reported_numeric,113,106,55,https://cleryact.virginia.edu/sites/cleryact/files/2026-09/UVA_Annual_Fire_Safety_Security_Report_2026_FINAL.pdf#page=113,a8f39155d2dec776fd6690ee92813a47ecac10836169ad7a80f2faff07f34641,14,0,"Original official PDF independently extracted and visually checked. Explicit branch-geography notes establish dashes as inapplicable, not observed zero."
2026,2024,234076,234076001,Charlottesville,dating_violence,dating violence,vawa,oncampus,14,14,reported_numeric,113,106,55,https://cleryact.virginia.edu/sites/cleryact/files/2026-09/UVA_Annual_Fire_Safety_Security_Report_2026_FINAL.pdf#page=113,a8f39155d2dec776fd6690ee92813a47ecac10836169ad7a80f2faff07f34641,14,0,"Original official PDF independently extracted and visually checked. Explicit branch-geography notes establish dashes as inapplicable, not observed zero."
2026,2024,234076,234076001,Charlottesville,dating_violence,dating violence,vawa,noncampus,0,0,reported_numeric,113,106,55,https://cleryact.virginia.edu/sites/cleryact/files/2026-09/UVA_Annual_Fire_Safety_Security_Report_2026_FINAL.pdf#page=113,a8f39155d2dec776fd6690ee92813a47ecac10836169ad7a80f2faff07f34641,14,0,"Original official PDF independently extracted and visually checked. Explicit branch-geography notes establish dashes as inapplicable, not observed zero."
2026,2024,234076,234076001,Charlottesville,dating_violence,dating violence,vawa,publicproperty,0,0,reported_numeric,113,106,55,https://cleryact.virginia.edu/sites/cleryact/files/2026-09/UVA_Annual_Fire_Safety_Security_Report_2026_FINAL.pdf#page=113,a8f39155d2dec776fd6690ee92813a47ecac10836169ad7a80f2faff07f34641,14,0,"Original official PDF independently extracted and visually checked. Explicit branch-geography notes establish dashes as inapplicable, not observed zero."
2026,2023,234076,234076001,Charlottesville,dating_violence,dating violence,vawa,residential,10,10,reported_numeric,113,106,55,https://cleryact.virginia.edu/sites/cleryact/files/2026-09/UVA_Annual_Fire_Safety_Security_Report_2026_FINAL.pdf#page=113,a8f39155d2dec776fd6690ee92813a47ecac10836169ad7a80f2faff07f34641,16,0,"Original official PDF independently extracted and visually checked. Explicit branch-geography notes establish dashes as inapplicable, not observed zero."
2026,2023,234076,234076001,Charlottesville,dating_violence,dating violence,vawa,oncampus,16,16,reported_numeric,113,106,55,https://cleryact.virginia.edu/sites/cleryact/files/2026-09/UVA_Annual_Fire_Safety_Security_Report_2026_FINAL.pdf#page=113,a8f39155d2dec776fd6690ee92813a47ecac10836169ad7a80f2faff07f34641,16,0,"Original official PDF independently extracted and visually checked. Explicit branch-geography notes establish dashes as inapplicable, not observed zero."
2026,2023,234076,234076001,Charlottesville,dating_violence,dating violence,vawa,noncampus,0,0,reported_numeric,113,106,55,https://cleryact.virginia.edu/sites/cleryact/files/2026-09/UVA_Annual_Fire_Safety_Security_Report_2026_FINAL.pdf#page=113,a8f39155d2dec776fd6690ee92813a47ecac10836169ad7a80f2faff07f34641,16,0,"Original official PDF independently extracted and visually checked. Explicit branch-geography notes establish dashes as inapplicable, not observed zero."
2026,2023,234076,234076001,Charlottesville,dating_violence,dating violence,vawa,publicproperty,0,0,reported_numeric,113,106,55,https://cleryact.virginia.edu/sites/cleryact/files/2026-09/UVA_Annual_Fire_Safety_Security_Report_2026_FINAL.pdf#page=113,a8f39155d2dec776fd6690ee92813a47ecac10836169ad7a80f2faff07f34641,16,0,"Original official PDF independently extracted and visually checked. Explicit branch-geography notes establish dashes as inapplicable, not observed zero."
2026,2025,234076,234076001,Charlottesville,domestic_violence,domestic violence,vawa,residential,0,0,reported_numeric,113,106,58,https://cleryact.virginia.edu/sites/cleryact/files/2026-09/UVA_Annual_Fire_Safety_Security_Report_2026_FINAL.pdf#page=113,a8f39155d2dec776fd6690ee92813a47ecac10836169ad7a80f2faff07f34641,17,0,"Original official PDF independently extracted and visually checked. Explicit branch-geography notes establish dashes as inapplicable, not observed zero."
2026,2025,234076,234076001,Charlottesville,domestic_violence,domestic violence,vawa,oncampus,15,15,reported_numeric,113,106,58,https://cleryact.virginia.edu/sites/cleryact/files/2026-09/UVA_Annual_Fire_Safety_Security_Report_2026_FINAL.pdf#page=113,a8f39155d2dec776fd6690ee92813a47ecac10836169ad7a80f2faff07f34641,17,0,"Original official PDF independently extracted and visually checked. Explicit branch-geography notes establish dashes as inapplicable, not observed zero."
2026,2025,234076,234076001,Charlottesville,domestic_violence,domestic violence,vawa,noncampus,1,1,reported_numeric,113,106,58,https://cleryact.virginia.edu/sites/cleryact/files/2026-09/UVA_Annual_Fire_Safety_Security_Report_2026_FINAL.pdf#page=113,a8f39155d2dec776fd6690ee92813a47ecac10836169ad7a80f2faff07f34641,17,0,"Original official PDF independently extracted and visually checked. Explicit branch-geography notes establish dashes as inapplicable, not observed zero."
2026,2025,234076,234076001,Charlottesville,domestic_violence,domestic violence,vawa,publicproperty,1,1,reported_numeric,113,106,58,https://cleryact.virginia.edu/sites/cleryact/files/2026-09/UVA_Annual_Fire_Safety_Security_Report_2026_FINAL.pdf#page=113,a8f39155d2dec776fd6690ee92813a47ecac10836169ad7a80f2faff07f34641,17,0,"Original official PDF independently extracted and visually checked. Explicit branch-geography notes establish dashes as inapplicable, not observed zero."
2026,2024,234076,234076001,Charlottesville,domestic_violence,domestic violence,vawa,residential,0,0,reported_numeric,113,106,58,https://cleryact.virginia.edu/sites/cleryact/files/2026-09/UVA_Annual_Fire_Safety_Security_Report_2026_FINAL.pdf#page=113,a8f39155d2dec776fd6690ee92813a47ecac10836169ad7a80f2faff07f34641,14,1,"Original official PDF independently extracted and visually checked. Explicit branch-geography notes establish dashes as inapplicable, not observed zero."
2026,2024,234076,234076001,Charlottesville,domestic_violence,domestic violence,vawa,oncampus,7,7,reported_numeric,113,106,58,https://cleryact.virginia.edu/sites/cleryact/files/2026-09/UVA_Annual_Fire_Safety_Security_Report_2026_FINAL.pdf#page=113,a8f39155d2dec776fd6690ee92813a47ecac10836169ad7a80f2faff07f34641,14,1,"Original official PDF independently extracted and visually checked. Explicit branch-geography notes establish dashes as inapplicable, not observed zero."
2026,2024,234076,234076001,Charlottesville,domestic_violence,domestic violence,vawa,noncampus,7,7,reported_numeric,113,106,58,https://cleryact.virginia.edu/sites/cleryact/files/2026-09/UVA_Annual_Fire_Safety_Security_Report_2026_FINAL.pdf#page=113,a8f39155d2dec776fd6690ee92813a47ecac10836169ad7a80f2faff07f34641,14,1,"Original official PDF independently extracted and visually checked. Explicit branch-geography notes establish dashes as inapplicable, not observed zero."
2026,2024,234076,234076001,Charlottesville,domestic_violence,domestic violence,vawa,publicproperty,0,0,reported_numeric,113,106,58,https://cleryact.virginia.edu/sites/cleryact/files/2026-09/UVA_Annual_Fire_Safety_Security_Report_2026_FINAL.pdf#page=113,a8f39155d2dec776fd6690ee92813a47ecac10836169ad7a80f2faff07f34641,14,1,"Original official PDF independently extracted and visually checked. Explicit branch-geography notes establish dashes as inapplicable, not observed zero."
2026,2023,234076,234076001,Charlottesville,domestic_violence,domestic violence,vawa,residential,0,0,reported_numeric,113,106,58,https://cleryact.virginia.edu/sites/cleryact/files/2026-09/UVA_Annual_Fire_Safety_Security_Report_2026_FINAL.pdf#page=113,a8f39155d2dec776fd6690ee92813a47ecac10836169ad7a80f2faff07f34641,12,0,"Original official PDF independently extracted and visually checked. Explicit branch-geography notes establish dashes as inapplicable, not observed zero."
2026,2023,234076,234076001,Charlottesville,domestic_violence,domestic violence,vawa,oncampus,9,9,reported_numeric,113,106,58,https://cleryact.virginia.edu/sites/cleryact/files/2026-09/UVA_Annual_Fire_Safety_Security_Report_2026_FINAL.pdf#page=113,a8f39155d2dec776fd6690ee92813a47ecac10836169ad7a80f2faff07f34641,12,0,"Original official PDF independently extracted and visually checked. Explicit branch-geography notes establish dashes as inapplicable, not observed zero."
2026,2023,234076,234076001,Charlottesville,domestic_violence,domestic violence,vawa,noncampus,3,3,reported_numeric,113,106,58,https://cleryact.virginia.edu/sites/cleryact/files/2026-09/UVA_Annual_Fire_Safety_Security_Report_2026_FINAL.pdf#page=113,a8f39155d2dec776fd6690ee92813a47ecac10836169ad7a80f2faff07f34641,12,0,"Original official PDF independently extracted and visually checked. Explicit branch-geography notes establish dashes as inapplicable, not observed zero."
2026,2023,234076,234076001,Charlottesville,domestic_violence,domestic violence,vawa,publicproperty,0,0,reported_numeric,113,106,58,https://cleryact.virginia.edu/sites/cleryact/files/2026-09/UVA_Annual_Fire_Safety_Security_Report_2026_FINAL.pdf#page=113,a8f39155d2dec776fd6690ee92813a47ecac10836169ad7a80f2faff07f34641,12,0,"Original official PDF independently extracted and visually checked. Explicit branch-geography notes establish dashes as inapplicable, not observed zero."
2026,2025,234076,234076001,Charlottesville,stalking,stalking,vawa,residential,10,10,reported_numeric,113,106,60,https://cleryact.virginia.edu/sites/cleryact/files/2026-09/UVA_Annual_Fire_Safety_Security_Report_2026_FINAL.pdf#page=113,a8f39155d2dec776fd6690ee92813a47ecac10836169ad7a80f2faff07f34641,72,1,"Original official PDF independently extracted and visually checked. Explicit branch-geography notes establish dashes as inapplicable, not observed zero."
2026,2025,234076,234076001,Charlottesville,stalking,stalking,vawa,oncampus,69,69,reported_numeric,113,106,60,https://cleryact.virginia.edu/sites/cleryact/files/2026-09/UVA_Annual_Fire_Safety_Security_Report_2026_FINAL.pdf#page=113,a8f39155d2dec776fd6690ee92813a47ecac10836169ad7a80f2faff07f34641,72,1,"Original official PDF independently extracted and visually checked. Explicit branch-geography notes establish dashes as inapplicable, not observed zero."
2026,2025,234076,234076001,Charlottesville,stalking,stalking,vawa,noncampus,2,2,reported_numeric,113,106,60,https://cleryact.virginia.edu/sites/cleryact/files/2026-09/UVA_Annual_Fire_Safety_Security_Report_2026_FINAL.pdf#page=113,a8f39155d2dec776fd6690ee92813a47ecac10836169ad7a80f2faff07f34641,72,1,"Original official PDF independently extracted and visually checked. Explicit branch-geography notes establish dashes as inapplicable, not observed zero."
2026,2025,234076,234076001,Charlottesville,stalking,stalking,vawa,publicproperty,1,1,reported_numeric,113,106,60,https://cleryact.virginia.edu/sites/cleryact/files/2026-09/UVA_Annual_Fire_Safety_Security_Report_2026_FINAL.pdf#page=113,a8f39155d2dec776fd6690ee92813a47ecac10836169ad7a80f2faff07f34641,72,1,"Original official PDF independently extracted and visually checked. Explicit branch-geography notes establish dashes as inapplicable, not observed zero."
2026,2024,234076,234076001,Charlottesville,stalking,stalking,vawa,residential,20,20,reported_numeric,113,106,60,https://cleryact.virginia.edu/sites/cleryact/files/2026-09/UVA_Annual_Fire_Safety_Security_Report_2026_FINAL.pdf#page=113,a8f39155d2dec776fd6690ee92813a47ecac10836169ad7a80f2faff07f34641,89,0,"Original official PDF independently extracted and visually checked. Explicit branch-geography notes establish dashes as inapplicable, not observed zero."
2026,2024,234076,234076001,Charlottesville,stalking,stalking,vawa,oncampus,85,85,reported_numeric,113,106,60,https://cleryact.virginia.edu/sites/cleryact/files/2026-09/UVA_Annual_Fire_Safety_Security_Report_2026_FINAL.pdf#page=113,a8f39155d2dec776fd6690ee92813a47ecac10836169ad7a80f2faff07f34641,89,0,"Original official PDF independently extracted and visually checked. Explicit branch-geography notes establish dashes as inapplicable, not observed zero."
2026,2024,234076,234076001,Charlottesville,stalking,stalking,vawa,noncampus,3,3,reported_numeric,113,106,60,https://cleryact.virginia.edu/sites/cleryact/files/2026-09/UVA_Annual_Fire_Safety_Security_Report_2026_FINAL.pdf#page=113,a8f39155d2dec776fd6690ee92813a47ecac10836169ad7a80f2faff07f34641,89,0,"Original official PDF independently extracted and visually checked. Explicit branch-geography notes establish dashes as inapplicable, not observed zero."
